id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
495857,Appartamento SANIFICATO nel cuore Venezia,1509668,Martina,Isole,Santa Croce,45.44132,12.32479,Entire home/apt,74,1,691,2021-11-09,6.01,2,327,73,
505177,San Marco Terrace,3736168,EasyRentals,Isole,Castello,45.4349,12.34168,Entire home/apt,251,1,190,2021-10-16,1.95,27,353,37,
509641,Large apartment | Jewish Ghetto | 3 bedrooms | A/C,2508340,Giacomo,Isole,Cannaregio,45.44468,12.32514,Entire home/apt,153,2,119,2020-01-05,1.08,16,331,1,
511064,Cozy apartment | 4 pax | Jewish Ghetto | A/C |WIFI,2508340,Giacomo,Isole,Cannaregio,45.44468,12.32514,Entire home/apt,112,2,38,2019-09-07,0.35,16,343,0,
511529,A niceFLAT for a great holiday!!!,2519784,Anna,Terraferma,La Favorita,45.52562,12.24238,Entire home/apt,120,2,78,2017-04-20,0.70,3,339,0,
522028,Private room - super friendly flat,2306935,Jacopo,Isole,San Polo,45.43558,12.32698,Entire home/apt,83,2,271,2019-06-24,2.38,1,249,2,
531274,Feel like home...at Cannaregio,2604353,Marina,Isole,Cannaregio,45.44039,12.33876,Private room,60,2,321,2019-10-14,2.84,1,345,8,
531863,Venice - Apartment Gugghenheim,2613819,Fabio,Isole,Dorsoduro,45.43092,12.33158,Entire home/apt,120,2,181,2021-10-15,1.68,1,259,24,
534348,Single Room,571311,Debora,Isole,Cannaregio,45.43948,12.33649,Private room,66,1,8,2019-07-31,0.09,6,269,4,
534364,Double Room Little Canal View,571311,Debora,Isole,Cannaregio,45.43947,12.33647,Private room,89,1,2,2017-04-10,0.03,6,260,0,
534374,Double Room overlook Canal Grande,571311,Debora,Isole,Cannaregio,45.43951,12.33645,Private room,96,1,0,,,6,266,0,
534382,Triple Room Little Canal View,571311,Debora,Isole,Cannaregio,45.43945,12.33647,Private room,104,1,13,2019-01-15,0.35,6,268,2,
534387,Quadruple Room Little Canal View,571311,Debora,Isole,Cannaregio,45.43951,12.33647,Private room,119,1,3,2019-02-05,0.06,6,265,0,
536332,Apartment Arsenale - Venice Historical Centre,2634978,City Apartments,Isole,Castello,45.4332,12.35018,Entire home/apt,114,3,37,2019-07-11,0.36,118,348,6,
540832,Amazing view on the canal M0270420702,2658606,Luca,Isole,Santa Croce,45.43859,12.32502,Entire home/apt,195,3,84,2021-11-12,0.95,1,327,8,
544361,"""Life in Venice"" w/ Private Garden",2196999,Barbara,Isole,Dorsoduro,45.43326,12.31822,Entire home/apt,125,2,108,2021-09-10,1.09,6,0,2,
544834,Le Tango - in the heart of Venice,2679233,Caterina,Isole,San Marco,45.43556,12.33504,Entire home/apt,83,3,184,2021-11-17,1.91,1,173,22,ID M0270420899
544984,cosy flat in the labyrinthine city,2679513,Elena,Isole,Dorsoduro,45.43327,12.31684,Entire home/apt,89,3,302,2019-07-06,2.72,1,273,6,
556786,B&B Sandra - Suite on the Roofs,2737661,Sandra,Isole,Cannaregio,45.44292,12.33395,Private room,160,2,0,,,3,365,0,
563510,"Apartment Altana, Amazing Grand Canal View",2634978,City Apartments,Isole,Santa Croce,45.43976,12.32405,Entire home/apt,242,3,157,2021-11-15,1.55,118,293,9,
567154,Bright&comfy flat in Venice,2790016,Jyoti  Ch,Isole,Giudecca,45.42437,12.32408,Entire home/apt,95,4,115,2018-09-29,1.10,1,115,0,
574922,Romantic Getaway Moments from the Rialto Bridge,2635450,Paola,Isole,San Polo,45.43884,12.33321,Entire home/apt,96,2,222,2021-10-25,2.04,1,260,20,
583792,ROMANTIC APARTMENT IN VENICE,2602970,Elena,Isole,Dorsoduro,45.43148,12.31859,Entire home/apt,35,1,639,2021-10-08,5.63,6,325,77,
589316,in venice between sea and lagoon,2906995,Aniuta,Isole,Lido,45.41234,12.37091,Entire home/apt,69,2,68,2021-05-03,0.65,3,133,1,
595483,B&BSandra - Room Canal View,2737661,Sandra,Isole,Cannaregio,45.44292,12.33395,Private room,130,2,3,2016-06-25,0.04,3,365,0,
603168,Le Guglie LT in Venice,2985972,Paolo,Isole,Cannaregio,45.44582,12.32494,Private room,53,3,418,2021-11-18,3.99,3,308,24,
617429,Romantic Hotel in Venice San Marco,3060084,Giacomo,Isole,San Marco,45.434,12.33068,Hotel room,107,1,88,2021-08-02,3.04,7,214,18,
618422,Rialto Mercato with Canal Grande view,3063776,Maurizio,Isole,San Polo,45.43827,12.33308,Entire home/apt,186,3,321,2020-02-17,2.88,1,353,2,
623236,Quiet central dble bedrm ensuite bathrm and art,1104205,Lola,Isole,Dorsoduro,45.43161,12.32863,Private room,85,2,239,2019-09-15,2.20,1,154,0,
625138,Villa ai Tigli Garden House Venice,564594,Eliana,Terraferma,Campalto,45.48654,12.29458,Entire home/apt,66,1,110,2019-09-29,0.99,5,0,0,
630388,Carnival Venice Apartment in Venice center,381172,Marco,Isole,Castello,45.43818,12.34618,Entire home/apt,54,3,157,2020-01-06,1.78,1,68,12,
634018,nice private room,3156876,Bruna,Terraferma,Marghera,45.47456,12.22742,Private room,40,2,265,2019-10-10,2.92,3,361,11,
634685,Private rooms near venice,3161400,Gianni,Terraferma,Marghera Catene,45.47796,12.21313,Private room,55,2,301,2019-10-16,2.93,4,365,5,
634707,CA' Venezia,606597,Cristina,Isole,Castello,45.43035,12.35863,Private room,69,5,9,2019-05-12,0.09,1,336,0,
634968,Panoramic Room Street View,3163071,Luca,Isole,Cannaregio,45.4431,12.33173,Private room,90,1,7,2015-02-08,0.08,2,158,0,
636637,"Ca' Augusta. Sun, Space, Quiet. Vaccine Required",3174141,Cristina,Isole,Castello,45.4376,12.34003,Entire home/apt,270,3,119,2020-01-02,1.14,1,296,2,
641360,Very nice flat near Rialto Bridge,3204162,Andrea E Alessandra,Isole,San Polo,45.43924,12.33432,Entire home/apt,170,3,264,2019-09-07,2.46,1,180,1,
648497,RENOVATED APARTMENT FEW STEPS FROM RIALTO BRIDGE!,3215031,Cristina,Isole,San Polo,45.43629,12.33016,Entire home/apt,138,3,230,2020-04-28,2.14,3,0,0,
649092,Authentic Venetian Palace center,2399510,Marina,Isole,Castello,45.43855,12.33899,Entire home/apt,120,2,111,2021-11-09,0.99,2,322,8,
652874,Ca'Donzela near Rialto with Wi-Fi,3281444,Attilio & Arelis,Isole,Cannaregio,45.44035,12.33498,Entire home/apt,80,2,291,2021-10-17,2.60,3,307,15,M0270429896
655245,b&b Casa Kirti,3161400,Gianni,Terraferma,Marghera,45.47633,12.21519,Private room,56,2,279,2019-09-25,2.68,4,365,1,
673910,Enjoy the venice city center,3437195,Valentina,Isole,Cannaregio,45.44407,12.32922,Private room,111,1,151,2019-08-05,1.46,5,0,0,
676323,Ottima camere nel cuore di Venezia,3437195,Valentina,Isole,Cannaregio,45.44285,12.32887,Private room,119,1,131,2019-09-02,1.32,5,13,0,
686102,Campo S.Geremia e Lucia - Labia - 2,3499666,Alessandro,Isole,Cannaregio,45.4428,12.32444,Entire home/apt,160,3,127,2018-05-28,1.29,1,96,0,
689490,Ca' dei Zoti 1 - san Marco with luggage room,2825961,Maria Beatrice,Isole,San Marco,45.43372,12.32935,Entire home/apt,188,1,264,2020-02-22,2.47,3,109,2,
690288,"1BR Apartment in Canareggio, Venice",3526444,Luca,Isole,Cannaregio,45.44554,12.32297,Entire home/apt,66,5,90,2018-01-06,0.87,1,348,6,
693812,SECRET GARDEN,3549494,Manuela,Isole,Giudecca,45.42567,12.33525,Entire home/apt,156,2,62,2018-10-08,0.79,7,351,4,
694828,Ca' Duse pretty garden in Venice,3556311,Andrea,Isole,Cannaregio,45.44092,12.34142,Entire home/apt,75,3,362,2021-10-06,3.36,2,255,25,
703732,Luxury nice Apartment in Venice,3613869,Marta,Terraferma,Chirignago,45.4816,12.19231,Entire home/apt,60,3,200,2021-11-20,2.01,1,335,14,
707115,CA' DELL'ANGELO with rooftop view,1438903,Barbara,Isole,San Marco,45.43421,12.3349,Entire home/apt,283,7,48,2018-07-22,0.54,17,46,0,M0270422200
707434,Welcome to The Venice Apartment!,3206872,Luciano,Isole,Dorsoduro,45.43405,12.32523,Entire home/apt,89,3,189,2020-02-16,1.76,1,299,11,
711048,CENTRO MESTRE COMODISSIMO PER VENEZIA CON CUCINA,365995,Andre,Terraferma,San Lorenzo XXV Aprile,45.49168,12.24425,Private room,44,2,74,2017-09-26,0.71,1,365,0,
713783,Flat Penelope 5 min walk to Rialto,3674980,Matteo E Luisa,Isole,Cannaregio,45.44052,12.34155,Entire home/apt,157,2,42,2019-04-20,0.49,4,324,3,M02704210190
713788,Studio Canal...a charming place,3674980,Matteo E Luisa,Isole,Cannaregio,45.44011,12.3385,Entire home/apt,100,3,49,2021-10-17,0.50,4,352,3,M02704210190
719981,Gothic Palace on canal no stair from station quiet,3715828,Fulvia,Isole,Cannaregio,45.44637,12.31907,Entire home/apt,120,3,191,2021-10-19,1.73,1,334,2,
721191,"Historical  villa, Venezia Lido",3723148,Roberto,Isole,Lido,45.42693,12.38102,Entire home/apt,150,2,3,2019-01-02,0.03,1,63,0,
721517,Lovisella 1BR-Apt- steps from St. Mark's Square,510349,Roberta,Isole,San Marco,45.43291,12.33484,Entire home/apt,82,2,172,2021-11-17,1.65,3,351,30,
724156,"CA' BECCARIE 2 - RIALTO, BACONY & CANAL VIEW",289615,Valentina,Isole,San Polo,45.43793,12.3329,Entire home/apt,136,2,29,2018-02-22,0.29,44,233,9,
724334,"CA' BECCARIE 1: RIALTO & BALCONY, FREE WIFI",289615,Valentina,Isole,Cannaregio,45.44057,12.33452,Entire home/apt,126,2,46,2021-10-07,0.50,44,233,23,
740308,Residenza de l'Osmarin canal view !!!,3874113,Maria Elisabetta,Isole,Castello,45.4366,12.34372,Private room,169,1,0,,,2,365,0,
740310,Suite - wonderful view and balcony,3874113,Maria Elisabetta,Isole,Castello,45.43556,12.3429,Private room,180,2,1,2014-10-27,0.01,2,363,0,
741425,COLORED AND IN GREAT LOCATION - OZONE SANITIZED,3880254,Sabina,Isole,Santa Croce,45.43685,12.32382,Entire home/apt,98,3,166,2019-10-05,1.66,9,331,9,
753936,VENICE HEAVEN APARTMENTS CA GIULIA  WITH TERRACE,1554828,Veronica,Isole,Castello,45.43494,12.34185,Entire home/apt,168,2,200,2019-01-05,2.02,6,295,0,M02270424424
762335,3 Min.Walk from St.Mark's Square C3,4018771,Francesco And Nina,Isole,Castello,45.43638,12.33979,Entire home/apt,60,3,113,2021-11-08,1.22,5,318,21,
767581,3 Min.Walk from St.Mark's Square C2,4018771,Francesco And Nina,Isole,Castello,45.43639,12.33978,Entire home/apt,55,3,133,2021-10-18,1.43,5,324,28,
769007,3 Min.Walk from St.Mark's Square C1,4018771,Francesco And Nina,Isole,Castello,45.4364,12.33977,Entire home/apt,54,3,175,2021-11-11,1.68,5,313,10,
769436,"CanAlvise, to discover or rediscover Venice",3223223,Chiara E Paolo,Isole,Cannaregio,45.44844,12.3275,Entire home/apt,95,3,24,2020-01-11,0.27,1,40,2,
769492,Quiet elegant and warm apartment in Venice,2100864,Fabiola,Isole,Castello,45.43842,12.34047,Entire home/apt,123,3,214,2021-09-02,2.16,1,287,12,M0270423431
771031,Ca'Vittorina: the city and the sea of Venice,4067615,Elisa E Stefano,Isole,Lido,45.39171,12.35171,Entire home/apt,59,3,233,2019-10-31,2.22,6,325,8,
772215,LA CASA DI GEMMA,745553,Rosanna E Francesca,Isole,Santa Croce,45.44153,12.32773,Entire home/apt,99,3,79,2019-09-03,0.73,6,358,1,
776996,Enchanted Pearl Room center Venice,4097735,Roberto,Isole,Sant'Elena,45.42698,12.36046,Hotel room,60,2,202,2018-10-14,1.88,4,18,1,
783211,Dreamlike Garden room center Venice,4097735,Roberto,Isole,Sant'Elena,45.42698,12.36046,Hotel room,70,2,118,2018-06-25,1.27,4,21,3,
783814,Charming view Ca Dolce channel WIFI,283131,Anunxiata,Isole,Cannaregio,45.4419,12.33661,Entire home/apt,850,3,127,2019-09-16,1.37,2,365,0,
784525,Shiny apt at the heart of Venice,4136657,Stefano,Isole,San Marco,45.43724,12.33599,Entire home/apt,86,2,63,2021-06-24,0.64,2,353,9,
784879,Roof Terrace in the Ghetto,2255199,Francesca,Isole,Cannaregio,45.44448,12.32578,Entire home/apt,140,3,84,2021-07-19,0.80,1,270,1,
785173,Double Room In Boutique Style Hotel With BKFST,2508340,Giacomo,Isole,Santa Croce,45.43956,12.32288,Private room,86,1,74,2021-08-06,0.75,16,365,3,
793697,Cozy flat in the heart of Venice,4181403,Sara,Isole,Cannaregio,45.44502,12.3269,Entire home/apt,60,2,516,2021-10-02,4.81,2,0,25,
804777,Elegant apartment nearby Venice,3877860,Francesca,Terraferma,Piave 1860,45.48743,12.23785,Entire home/apt,80,2,7,2021-08-20,0.27,1,292,3,
806862,Mansarda con incantevole affaccio sul Canal Grande e sul Mercato di Rialto,4217637,Michela,Isole,San Polo,45.439602,12.334398,Entire home/apt,148,3,178,2021-11-11,2.02,1,333,21,IP0270421403
807633,"VENICE, LOVELY APARTMENT DESIGN",4249732,Giorgio&Ida,Isole,Santa Croce,45.44159,12.33069,Entire home/apt,70,3,249,2021-08-23,2.31,1,336,21,
809281,Classic Venetian House 6 person,4258092,Sebastiano,Isole,Castello,45.43701,12.34786,Entire home/apt,160,2,53,2016-06-25,0.55,2,286,5,M0270420361
819328,San Marco's Nest,4302881,Elisa,Isole,Castello,45.43779,12.33974,Entire home/apt,130,3,162,2019-10-20,1.53,1,360,4,
824668,Your home in Venice,4329171,Francesca,Terraferma,Santa Barbara,45.48639,12.20944,Entire home/apt,50,2,268,2019-07-19,2.51,1,67,0,
830598,The real Venice at Ca' Marietta,4350749,Roberto,Isole,Cannaregio,45.44583,12.33151,Entire home/apt,89,2,704,2021-11-25,6.47,2,231,47,
831560,Venezia Attico con Magica Terrazza privata,1974309,Anna,Isole,Santa Croce,45.44024,12.32814,Entire home/apt,120,3,223,2020-02-26,2.05,4,299,20,M0270429018
840779,"Center of Venice, near Biennale",4390954,Carlo,Isole,Castello,45.43076,12.35606,Entire home/apt,148,1,178,2019-09-08,1.79,2,362,8,
841559,Near Mestre Venice station & Ryanair bus stop,470341,Maurizio,Terraferma,Piave 1860,45.48896,12.22841,Entire home/apt,59,2,47,2018-07-21,0.46,1,187,0,
846521,Elegant apartment in Lido,4420264,Fabio,Isole,Lido,45.40293,12.36386,Entire home/apt,135,3,21,2015-10-06,0.29,1,273,1,
855214,Mansarda storica due piani tra Arsenale e Ospedale,3290752,Licia,Isole,Castello,45.4382,12.34953,Entire home/apt,120,90,22,2016-10-28,0.21,1,350,0,
861429,Nice and confortable room in Venice M0270422498,4512765,Claudia,Isole,Santa Croce,45.43805,12.3217,Private room,50,1,473,2021-11-18,4.52,1,146,47,
864638,like venetians overlooking a canal,4537737,Tiziana,Isole,Castello,45.4322,12.35255,Entire home/apt,105,2,49,2017-07-07,0.54,1,179,0,
867034,Venezia - Ghetto Vecchio,4557370,Giovanna,Isole,Cannaregio,45.44526,12.32628,Entire home/apt,90,3,32,2017-05-12,0.31,6,359,1,
880052,Maddalena,4654141,Giovanna,Isole,Cannaregio,45.44585,12.32129,Entire home/apt,200,3,227,2019-11-10,2.17,1,355,5,
884350,La Coccola apartment holiday Venice,4684434,Gabriella,Isole,Cannaregio,45.44243,12.33603,Entire home/apt,130,2,22,2019-08-22,0.44,3,131,1,
888033,For holiday or study and work in Venice,4709291,Lia,Terraferma,Marghera,45.46756,12.22533,Entire home/apt,65,3,372,2019-11-18,3.72,1,352,0,M02704211314
895621,Charming b&b in Venice,4772693,Paola,Isole,Castello,45.43707,12.34731,Private room,85,2,59,2019-09-23,0.68,2,0,0,
895952,Casa Furlani with Garden,632312,Guillaume,Isole,Castello,45.4365,12.34511,Entire home/apt,89,3,27,2018-08-10,0.27,5,276,6,M0270429736
899373,Ca' Vecchio Pozzo casa di charme,4801510,Carlo,Isole,San Marco,45.43524,12.33797,Entire home/apt,155,3,65,2021-10-13,0.79,1,301,8,
906161,La finestra sul mar,4739917,Gaetano,Isole,Lido,45.39667,12.36021,Entire home/apt,66,3,56,2018-09-26,0.56,1,235,2,
906370,A COZY PLACE IN THE HEART OF VENICE,4851546,Francesca,Isole,Cannaregio,45.44524,12.33203,Entire home/apt,140,4,143,2019-10-05,1.42,1,352,4,
906617,La colonna gotica M0270422418,4853287,Maurizia,Isole,Dorsoduro,45.43253,12.3194,Entire home/apt,69,2,226,2021-11-06,2.14,1,153,6,
909547,Alle Guglie B&B. Cozy and elegant B&B,4877513,Antonio,Isole,Cannaregio,45.44382,12.32601,Private room,119,2,73,2019-09-15,0.73,2,341,3,
909754,Your home in Venice 2 bedrooms 2 bathrooms Wifi AC,4879104,Giovanni,Isole,Castello,45.43689,12.34723,Entire home/apt,78,2,385,2021-08-20,3.64,1,262,19,
911981,Live in Venice like a Venetian!,4893459,Roberta,Isole,Castello,45.43523,12.34638,Entire home/apt,143,5,182,2021-09-28,1.84,4,298,31,
913607,Entire Apartment In Mestre Center,4902899,Paolo,Terraferma,San Lorenzo XXV Aprile,45.49645,12.24052,Entire home/apt,200,2,151,2019-04-16,1.44,1,15,0,
916283,Ca' Paradiso apartment -RIALTO,4918762,Riccardo,Isole,Castello,45.43675,12.33822,Entire home/apt,52,2,321,2021-11-27,3.12,1,335,20,
926604,a garden on the water,4986069,Andrea,Isole,Cannaregio,45.44312,12.33725,Private room,100,2,166,2019-09-23,1.61,1,345,1,
932119,Apt Guggenheim: Breathtaking view on Grand Canal,5022636,Monica,Isole,Dorsoduro,45.43039,12.33125,Entire home/apt,250,3,125,2021-11-18,1.50,1,80,15,M0270423469
941891,Fabulous view over Guglie's bridge,5093197,Roberto,Isole,Cannaregio,45.44377,12.32597,Entire home/apt,72,2,500,2021-11-10,4.73,1,318,16,LOCAZIONE TURISTICA M0270421589
945052,ca' di paolo,123920,Giorgio,Isole,Castello,45.43187,12.35424,Entire home/apt,60,2,64,2019-05-14,0.61,2,341,0,
948522,♡VERY BRIGHT IN THE HEART OF VENICE. SUPER VIEW♡,5113473,Sara E Giovanni,Isole,Castello,45.43835,12.3392,Entire home/apt,72,1,578,2021-12-01,5.52,5,306,48,
949215,"Biennale of Arts, Luxury & Style",5146501,Stefano,Isole,Castello,45.43187,12.35302,Entire home/apt,120,1,203,2019-08-02,1.96,3,15,3,
950834,"VENICE LIDO, CENTRAL",5158215,Paola,Isole,Lido,45.41276,12.37109,Entire home/apt,80,2,63,2018-10-18,0.65,2,5,0,
953458,Cà Giustina - beautiful canal view,5176326,Andrea,Isole,Castello,45.43914,12.34691,Entire home/apt,72,3,88,2017-10-25,0.88,1,0,0,
954068,ca' vittoria,123920,Giorgio,Isole,Cannaregio,45.44733,12.32736,Entire home/apt,114,2,76,2017-08-20,0.73,2,318,0,
962131,Charming apartment in San Marco,5240699,Serena,Isole,Castello,45.4364,12.33942,Entire home/apt,127,3,5,2019-05-08,0.17,3,266,0,
963154,Delightful apartment in San Marco,5240699,Serena,Isole,San Marco,45.4367,12.33721,Entire home/apt,172,3,36,2019-10-28,0.53,3,294,1,
970111,Agli Artisti,308647,Federica,Isole,Castello,45.43208,12.35795,Private room,80,2,88,2017-06-10,0.88,7,360,4,
970116,"""Tintoretto """,308647,Federica,Isole,Castello,45.43153,12.35749,Private room,72,3,38,2014-07-22,0.38,7,337,0,
975073,Live Venice as a real Venetian,5332703,Giovanna,Isole,San Marco,45.43836,12.33661,Entire home/apt,104,2,282,2019-10-18,2.67,2,349,9,
983967,PRIVATE TERRACE ON CANAL VIEW,63949349,Enrico,Isole,Cannaregio,45.44426,12.3312,Entire home/apt,68,2,277,2021-09-16,2.80,1,358,23,
985304,Venezia-Palazzo della Sensa,5405444,Flavia,Isole,Cannaregio,45.44607,12.3297,Entire home/apt,200,2,154,2019-10-29,1.47,2,362,4,
989937,"San Marco apartment, Canal view",308647,Federica,Isole,San Marco,45.43549,12.33474,Entire home/apt,200,3,24,2018-05-19,0.23,7,280,0,
990809,CA'FILCAMO,1897360,Davide,Isole,Castello,45.43448,12.34549,Entire home/apt,158,2,42,2019-05-07,0.49,1,356,2,
994201,San Vio - Ancient Dwelling,5377000,Joan,Isole,Dorsoduro,45.43062,12.33043,Entire home/apt,111,2,220,2019-09-19,2.16,1,136,5,
996282,Venezia al mare tra il verde,2906995,Aniuta,Isole,Lido,45.39859,12.35953,Entire home/apt,130,2,81,2018-06-22,0.81,3,133,3,
999441,"120 sqm bright, spacious  apartment w/4 AC units!",5494074,Petter,Isole,Lido,45.41015,12.36555,Entire home/apt,143,3,103,2019-09-12,1.10,1,170,6,
1000262,Malcanton del Gaffaro apartment,5515810,Mario,Isole,Dorsoduro,45.43653,12.32176,Entire home/apt,70,3,171,2021-10-16,1.62,1,361,14,
1005533,Palazzetto San Lio - Palazzo,5530301,Alessandro,Isole,Castello,45.43704,12.34073,Hotel room,146,3,37,2018-09-21,0.37,7,144,0,
1011701,"San Felice,flat with large terrace",5565167,Elisa,Isole,Cannaregio,45.44328,12.33347,Entire home/apt,100,3,76,2021-12-02,0.75,1,199,4,
1012804,Rialto-Bright & Panoramic Penthouse,2486103,Giorgia,Isole,Santa Croce,45.44022,12.3274,Entire home/apt,159,2,55,2019-09-20,0.63,1,96,0,
1020909,"Palazzetto San Lio, Rialto - Abbaino TA",5530301,Alessandro,Isole,Castello,45.43704,12.33835,Hotel room,119,2,14,2014-06-09,0.15,7,139,0,
1027906,Calla,5656401,Manila,Isole,Cannaregio,45.44594,12.32753,Entire home/apt,110,2,129,2021-09-04,1.92,6,327,2,
1034213,Spectacular view on San Marco,5691667,Davide,Isole,Castello,45.43656,12.3428,Entire home/apt,200,3,344,2021-11-01,3.30,1,3,21,
1034640,Appartemento Vacanza Alberoni,5694775,Alessandro,Isole,Alberoni,45.34667,12.31967,Entire home/apt,80,2,20,2020-08-22,0.26,1,174,2,
1038620,Il meglio di Venezia,3437195,Valentina,Isole,Cannaregio,45.4439,12.32876,Private room,121,1,112,2017-07-09,1.12,5,9,0,
1041640,"Pet Friendly Apartment, Garden, A/C & Speedy WIFI",2508340,Giacomo,Isole,Cannaregio,45.44607,12.32767,Entire home/apt,90,2,235,2019-10-31,2.29,16,320,12,M0270426630
1043678,Venice - the city of arts and roman,5683149,Nadiya,Terraferma,Favaro,45.50313,12.27535,Private room,23,1,421,2021-08-28,4.09,1,158,7,VKHNDY61E65Z138Q-31032017-1245
1045123,"Palazzetto San Lio, Rialto - Baldacchino",5530301,Alessandro,Isole,Castello,45.43833,12.33824,Hotel room,108,2,27,2017-05-14,0.26,7,137,0,
1047699,Steps from Rialto A1,12531353,Centrale Apartments,Isole,San Marco,45.43691,12.33705,Entire home/apt,95,1,240,2019-10-14,2.38,3,21,18,
1049899,Ai Magazzini del sale a Venezia_VeniseJeTaime,5780736,Giuseppe,Isole,Dorsoduro,45.42981,12.33335,Entire home/apt,143,2,207,2019-10-17,2.05,1,356,0,M0270425399
1050178,Charming b&b II,4772693,Paola,Isole,Castello,45.43664,12.34559,Private room,85,2,60,2019-05-26,0.60,2,0,0,
1054462,San Marco Apartment with Canal View,5530875,Maurizio,Isole,San Marco,45.43298,12.33171,Entire home/apt,81,2,329,2021-10-18,3.18,6,249,14,
1055608,Villa Aurora,5813830,Samuel,Terraferma,Ca' Sabbioni,45.45708,12.18227,Entire home/apt,150,2,7,2017-10-29,0.07,2,96,0,
1065409,Modern Apartment Venice With Terrace M0270429783,5862083,Silvia,Isole,San Marco,45.4336,12.32965,Entire home/apt,169,2,135,2019-06-28,1.40,25,330,5,M0270429783
1073684,MODERN APARTMENT IN VENICE GF M0270429781,5862083,Silvia,Isole,San Marco,45.43322,12.3297,Entire home/apt,119,2,172,2021-08-19,1.65,25,324,3,M0270429781
1078680,Steps from Rialto A2,12531353,Centrale Apartments,Isole,San Marco,45.43689,12.33709,Entire home/apt,107,1,197,2019-07-23,1.99,3,22,11,
1085165,"RIALTO TOP TERRACE,10mt S.Mark",12531353,Centrale Apartments,Isole,San Marco,45.43691,12.33706,Entire home/apt,125,1,255,2021-09-26,2.50,3,21,19,
1096654,CA' PANADA luxury accomodation,6026434,Antonio,Isole,Cannaregio,45.44247,12.34032,Entire home/apt,299,2,77,2019-10-05,0.88,3,256,1,
1098076,Exclusive Ca' Madonna Garden Home M0270421584,6034449,Luisa,Isole,Dorsoduro,45.43349,12.32506,Entire home/apt,70,2,365,2021-11-11,3.57,2,160,12,M0270421584
1100254,***VENEZIA - CORTE DELLA COMARE***,5732682,Rocco,Isole,Dorsoduro,45.43261,12.32645,Entire home/apt,80,3,90,2019-10-28,0.90,2,361,14,
1119040,Incantevole Venezia,6141048,Paolo Dal Cin,Isole,Santa Croce,45.44217,12.32837,Entire home/apt,190,3,341,2021-11-28,3.61,2,345,22,
1142769,PRETTY & CUTE - CA' D'ORO APARTMENT,1863344,Tobia,Isole,Cannaregio,45.44255,12.33472,Entire home/apt,80,3,277,2019-09-13,2.72,2,319,23,
1149625,In the heart of Venice,6289583,Francesco,Isole,Cannaregio,45.44691,12.3323,Entire home/apt,109,3,116,2019-01-25,1.25,1,0,0,
1152739,"Close to train station,  charming garden",3602985,Eva,Isole,Cannaregio,45.44339,12.32315,Entire home/apt,134,3,71,2017-07-04,0.70,1,337,3,
